Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
qT-7561-49864,2023-10-26,2023-10-31,kj-91088,Consumer,East,Furniture,Chairs,Executive Chair Z3,985.74,8,0.0,231.78
zC-8616-92748,2025-01-10,2025-01-13,BT-75148,Consumer,Central,Technology,Laptops,Dell Inspiron 15,521.1,10,0.3,-72.6
Lt-1063-68200,2024-12-12,2024-12-16,gc-68450,Corporate,West,Office Supplies,Pens,Ballpoint Pen,209.02,9,0.2,-2.2
Xk-1755-10229,2024-06-10,2024-06-12,FJ-73521,Home Office,East,Furniture,Bookcases,Wooden Bookcase,808.9,7,0.1,96.46
cf-9764-18574,2023-09-30,2023-10-01,NR-96796,Home Office,Central,Technology,Accessories,Wireless Keyboard K120,864.06,7,0.0,204.7
qy-7292-68729,2024-03-26,2024-03-29,DM-64160,Home Office,East,Office Supplies,Pens,Gel Ink Pen,292.65,7,0.3,-20.31
PZ-9771-76766,2023-09-19,2023-09-23,Zi-93350,Consumer,South,Furniture,Tables,Adjustable Table B1,281.47,8,0.1,31.55
VS-5011-00219,2024-01-12,2024-01-17,qJ-40836,Corporate,East,Technology,Phones,Samsung Galaxy A53,744.14,8,0.3,-43.05
lD-3276-48054,2024-11-11,2024-11-12,kk-56624,Home Office,East,Office Supplies,Binders,3-Ring Binder,579.67,8,0.2,12.63
Rn-4591-58641,2023-10-24,2023-10-27,ns-87808,Consumer,Central,Furniture,Tables,Adjustable Table B1,307.14,6,0.2,-4.43
Rw-5554-06380,2024-02-11,2024-02-15,Bf-17088,Consumer,West,Furniture,Tables,Adjustable Table B1,324.58,4,0.1,17.67
Zu-4826-62115,2023-12-21,2023-12-25,fW-25072,Home Office,Central,Furniture,Tables,Adjustable Table B1,649.87,8,0.0,146.06
oD-0481-41015,2025-02-11,2025-02-16,pV-76595,Corporate,Central,Furniture,Chairs,Ergonomic Chair X1,283.53,9,0.2,-3.54
JR-0265-69434,2024-07-30,2024-08-03,vw-82454,Consumer,Central,Furniture,Bookcases,Glass Bookcase,579.57,7,0.1,44.06
eQ-0829-43267,2024-03-29,2024-04-02,OM-57883,Home Office,East,Technology,Phones,Samsung Galaxy A53,362.72,1,0.3,-53.16
Tl-8074-67883,2025-04-02,2025-04-03,He-21778,Consumer,West,Technology,Phones,Samsung Galaxy A53,893.97,5,0.1,102.24
pG-4894-33775,2024-01-27,2024-01-29,Nu-52974,Consumer,Central,Technology,Phones,Apple iPhone SE 2022,842.48,4,0.3,-99.67
Vq-4628-63488,2024-01-08,2024-01-10,bv-15749,Corporate,West,Furniture,Chairs,Ergonomic Chair X1,58.4,1,0.0,9.28
tq-0306-15628,2023-06-30,2023-07-01,IA-09786,Corporate,West,Technology,Laptops,HP Pavilion x360,813.76,9,0.0,173.35
nR-0360-21036,2025-01-13,2025-01-14,PT-18320,Corporate,West,Furniture,Chairs,Executive Chair Z3,254.83,9,0.3,-21.21
eo-3287-00666,2024-05-27,2024-05-28,bV-47448,Home Office,West,Technology,Phones,Samsung Galaxy A53,714.28,1,0.1,60.51
Me-8659-23601,2023-09-11,2023-09-14,pJ-29304,Corporate,East,Furniture,Tables,Adjustable Table B1,943.61,2,0.0,214.3
dL-1552-78327,2023-12-09,2023-12-11,jN-97409,Corporate,East,Office Supplies,Paper,Colored Printer Paper,705.49,7,0.2,-34.73
lz-4099-65087,2025-01-01,2025-01-03,rE-64009,Home Office,Central,Technology,Accessories,Wireless Keyboard K120,613.11,2,0.2,-23.22
og-8908-27266,2024-03-02,2024-03-07,FM-76811,Consumer,South,Office Supplies,Pens,Gel Ink Pen,992.86,4,0.0,248.09
CD-5391-60309,2024-06-20,2024-06-25,qX-31968,Corporate,South,Furniture,Bookcases,Glass Bookcase,355.43,2,0.2,10.8
CP-6439-32267,2025-04-28,2025-04-30,US-63393,Corporate,South,Furniture,Tables,Adjustable Table B1,747.42,2,0.2,28.03
tc-8317-78165,2024-06-28,2024-07-03,KU-47241,Consumer,Central,Technology,Laptops,HP Pavilion x360,226.03,4,0.1,16.73
dh-1516-65255,2024-04-20,2024-04-25,dg-39007,Home Office,South,Office Supplies,Binders,3-Ring Binder,198.87,8,0.3,-16.13
FU-0355-72436,2023-08-29,2023-08-30,fY-91308,Corporate,South,Office Supplies,Binders,3-Ring Binder,832.68,9,0.1,42.65
cW-8687-98230,2024-11-14,2024-11-17,ZB-97847,Corporate,West,Furniture,Bookcases,Wooden Bookcase,107.39,9,0.3,-14.22
PF-3612-81379,2024-04-23,2024-04-24,IO-57592,Home Office,Central,Office Supplies,Pens,Ballpoint Pen,135.19,4,0.0,27.14
KC-7733-62755,2025-03-03,2025-03-04,Um-10439,Corporate,South,Technology,Laptops,HP Pavilion x360,836.62,4,0.1,67.32
js-4820-27426,2024-03-23,2024-03-26,zQ-04408,Corporate,South,Office Supplies,Paper,A4 Copier Paper,124.77,6,0.3,-12.46
EU-9261-34832,2023-11-10,2023-11-11,Mi-54899,Consumer,East,Technology,Accessories,Wireless Keyboard K120,735.34,1,0.2,-27.8
CV-9503-87964,2023-12-26,2023-12-30,lL-86103,Consumer,West,Furniture,Chairs,Ergonomic Chair X1,429.34,7,0.2,0.43
Ac-1804-05124,2023-11-27,2023-11-29,GV-84308,Home Office,West,Furniture,Chairs,Executive Chair Z3,604.51,5,0.3,-38.93
LO-3761-11377,2025-05-29,2025-05-31,ro-55613,Consumer,South,Technology,Laptops,Dell Inspiron 15,667.22,8,0.2,8.76
UE-7277-18090,2024-09-02,2024-09-07,da-59468,Consumer,West,Office Supplies,Binders,3-Ring Binder,228.23,5,0.3,-12.2
Zj-9776-38585,2024-05-21,2024-05-22,Pc-07406,Corporate,Central,Office Supplies,Paper,Colored Printer Paper,489.59,2,0.2,21.34
Ol-6355-51349,2024-01-05,2024-01-06,YO-72647,Home Office,South,Furniture,Bookcases,Glass Bookcase,112.05,3,0.0,25.47
NB-1397-82918,2023-12-19,2023-12-21,DG-55493,Corporate,East,Office Supplies,Paper,Colored Printer Paper,836.18,4,0.1,83.06
Jd-9560-90233,2024-12-05,2024-12-09,fj-85363,Corporate,East,Furniture,Chairs,Ergonomic Chair X1,465.2,6,0.3,-50.18
OO-3282-64733,2023-07-24,2023-07-29,ym-43690,Consumer,South,Technology,Laptops,HP Pavilion x360,698.83,5,0.2,18.23
ju-9637-80991,2024-12-18,2024-12-22,Ev-35080,Home Office,West,Furniture,Tables,Adjustable Table B1,569.61,10,0.3,-83.31
LH-8153-61004,2024-01-16,2024-01-20,cZ-66540,Corporate,East,Office Supplies,Binders,Heavy-Duty Binder,560.53,2,0.0,109.64
Yo-9254-65947,2024-07-19,2024-07-24,bh-28452,Home Office,South,Office Supplies,Pens,Gel Ink Pen,973.51,4,0.3,-104.59
cJ-6852-03869,2025-06-12,2025-06-14,OI-25432,Consumer,Central,Furniture,Bookcases,Glass Bookcase,301.08,8,0.1,34.58
Pv-0361-00243,2023-12-09,2023-12-13,Dq-16968,Home Office,South,Office Supplies,Paper,Colored Printer Paper,590.59,9,0.2,26.87
xE-1730-19339,2024-09-27,2024-10-02,DU-51339,Consumer,Central,Office Supplies,Pens,Gel Ink Pen,419.16,1,0.1,59.91
PL-6553-06548,2025-03-20,2025-03-21,BP-88598,Corporate,South,Office Supplies,Binders,3-Ring Binder,851.36,6,0.1,114.13
QO-6331-78247,2025-01-12,2025-01-17,oz-47508,Consumer,West,Furniture,Chairs,Executive Chair Z3,399.85,7,0.3,-27.91
cz-1728-71091,2023-12-03,2023-12-05,zC-73458,Consumer,Central,Technology,Phones,Samsung Galaxy A53,345.79,4,0.2,8.38
rz-8093-06329,2024-01-20,2024-01-24,bc-26849,Corporate,South,Furniture,Chairs,Ergonomic Chair X1,110.71,4,0.1,10.76
gq-2788-74539,2025-04-09,2025-04-13,fm-65729,Home Office,East,Technology,Accessories,Wireless Keyboard K120,791.48,6,0.1,47.75
it-0811-94086,2025-02-22,2025-02-23,QL-12513,Consumer,South,Office Supplies,Paper,Colored Printer Paper,184.85,2,0.1,18.46
Lv-0261-82188,2023-07-10,2023-07-11,Vx-73932,Home Office,East,Technology,Phones,Samsung Galaxy A53,582.2,6,0.2,-5.9
Mu-1758-32776,2025-02-25,2025-02-26,Qu-38052,Consumer,South,Furniture,Bookcases,Glass Bookcase,218.99,3,0.2,3.17
Ui-1675-55934,2024-01-05,2024-01-07,jC-76016,Consumer,East,Office Supplies,Pens,Ballpoint Pen,529.66,4,0.1,67.8
dM-3609-30777,2024-02-21,2024-02-25,Xa-01508,Consumer,South,Technology,Phones,Samsung Galaxy A53,498.33,3,0.1,47.63
Ci-5080-49296,2024-03-18,2024-03-23,uv-35767,Corporate,East,Technology,Accessories,Logitech Mouse M325,802.61,8,0.0,153.13
MJ-8405-44524,2025-06-15,2025-06-16,WJ-31143,Corporate,West,Office Supplies,Pens,Gel Ink Pen,599.47,8,0.2,17.3
Lt-3880-82466,2024-10-26,2024-10-27,CU-54795,Home Office,South,Furniture,Bookcases,Wooden Bookcase,548.73,8,0.2,26.3
GG-4370-54491,2024-07-09,2024-07-10,eK-30370,Corporate,West,Technology,Accessories,Wireless Keyboard K120,609.23,5,0.2,21.06
Cz-3260-05517,2024-05-07,2024-05-12,zN-88746,Corporate,East,Office Supplies,Pens,Ballpoint Pen,683.49,6,0.1,59.89
jt-3638-45086,2023-10-30,2023-10-31,WM-95172,Consumer,South,Furniture,Bookcases,Glass Bookcase,152.18,8,0.2,-1.02
NA-6298-11581,2025-04-01,2025-04-03,EV-44103,Home Office,South,Office Supplies,Pens,Ballpoint Pen,710.95,8,0.1,76.01
iN-9786-32488,2023-11-05,2023-11-07,zz-45483,Consumer,Central,Furniture,Chairs,Ergonomic Chair X1,159.59,5,0.2,-3.51
xG-8189-76644,2024-04-05,2024-04-08,Sr-74876,Consumer,West,Technology,Phones,Samsung Galaxy A53,373.0,2,0.2,-4.51
zj-2061-88723,2023-11-19,2023-11-22,SG-22521,Corporate,West,Technology,Laptops,Dell Inspiron 15,970.03,5,0.1,81.66
YR-0295-67872,2025-06-11,2025-06-12,QB-73540,Home Office,Central,Furniture,Chairs,Executive Chair Z3,892.32,6,0.2,-18.92
Rv-5917-93242,2024-03-22,2024-03-26,gC-43490,Corporate,South,Technology,Accessories,Logitech Mouse M325,528.15,1,0.0,82.27
vG-5119-41824,2023-10-22,2023-10-24,HN-86355,Corporate,Central,Furniture,Chairs,Ergonomic Chair X1,618.31,3,0.3,-60.82
Mz-0283-04032,2025-02-22,2025-02-26,OP-31272,Home Office,Central,Office Supplies,Pens,Ballpoint Pen,693.78,5,0.1,80.28
Cp-8603-46748,2025-06-16,2025-06-17,Ka-98150,Consumer,East,Furniture,Bookcases,Glass Bookcase,144.33,2,0.2,-4.64
SC-3957-06911,2024-02-01,2024-02-03,uj-03010,Corporate,West,Technology,Phones,Samsung Galaxy A53,851.87,2,0.3,-123.46
qN-7019-56800,2023-10-15,2023-10-19,tV-50807,Consumer,East,Furniture,Tables,Adjustable Table B1,826.2,7,0.0,142.83
WX-9631-42867,2025-04-01,2025-04-06,ae-27273,Corporate,Central,Office Supplies,Pens,Ballpoint Pen,478.65,10,0.0,95.78
wC-6342-18989,2024-04-09,2024-04-11,Nm-19707,Consumer,West,Furniture,Bookcases,Wooden Bookcase,717.73,2,0.1,78.87
pY-0099-59010,2024-12-19,2024-12-23,fO-86976,Consumer,West,Furniture,Chairs,Executive Chair Z3,579.59,6,0.3,-71.83
fY-2340-68514,2024-07-12,2024-07-17,mS-55503,Consumer,West,Technology,Laptops,Dell Inspiron 15,842.48,9,0.1,50.37
KS-1432-78887,2025-04-16,2025-04-19,bi-78245,Consumer,West,Office Supplies,Paper,Colored Printer Paper,406.23,3,0.0,94.13
Jc-6591-18596,2024-04-04,2024-04-07,Xx-88992,Consumer,West,Office Supplies,Pens,Ballpoint Pen,317.73,8,0.2,3.71
QF-5350-26543,2024-04-02,2024-04-04,jy-25019,Corporate,South,Technology,Laptops,Dell Inspiron 15,519.22,9,0.3,-36.57
Gg-3345-45998,2024-11-29,2024-12-02,XQ-68753,Consumer,South,Technology,Accessories,Wireless Keyboard K120,917.98,5,0.2,-43.82
MF-5310-45147,2024-07-12,2024-07-17,wD-62874,Corporate,Central,Technology,Phones,Apple iPhone SE 2022,84.4,5,0.2,1.7
jz-3228-41609,2023-07-09,2023-07-12,VY-65822,Home Office,East,Furniture,Bookcases,Wooden Bookcase,559.86,6,0.2,-13.27
Do-7318-09259,2024-12-23,2024-12-24,hy-67880,Home Office,South,Technology,Laptops,Dell Inspiron 15,848.72,6,0.1,111.52
Mn-8117-15006,2025-06-05,2025-06-08,cN-15069,Consumer,West,Technology,Laptops,Dell Inspiron 15,368.3,1,0.0,59.03
he-6557-55310,2024-08-02,2024-08-05,UT-34019,Consumer,East,Office Supplies,Pens,Gel Ink Pen,711.24,10,0.0,135.64
Jg-4287-67832,2024-02-04,2024-02-09,Bi-03787,Consumer,South,Technology,Accessories,Logitech Mouse M325,456.88,9,0.1,57.4
jm-5335-95833,2025-04-19,2025-04-23,Tw-68822,Corporate,West,Furniture,Bookcases,Glass Bookcase,969.15,4,0.3,-143.59
Ia-6069-00503,2024-04-17,2024-04-21,Cy-66830,Home Office,Central,Technology,Laptops,HP Pavilion x360,45.04,2,0.3,-5.79
rb-9663-88216,2023-10-21,2023-10-26,Jm-91978,Corporate,South,Technology,Accessories,Logitech Mouse M325,257.33,3,0.0,48.8
jQ-2968-36266,2023-12-16,2023-12-19,mt-72984,Corporate,West,Technology,Accessories,Logitech Mouse M325,306.54,5,0.3,-28.31
wX-1056-15052,2023-11-24,2023-11-25,sw-15829,Home Office,Central,Office Supplies,Pens,Ballpoint Pen,810.72,7,0.0,133.41
KD-8635-86256,2025-01-03,2025-01-05,yt-26512,Consumer,South,Office Supplies,Paper,A4 Copier Paper,512.92,9,0.1,37.11
mt-9773-67806,2024-01-13,2024-01-17,yx-17313,Consumer,South,Furniture,Chairs,Ergonomic Chair X1,411.23,8,0.3,-21.84
Zy-0543-11378,2025-06-10,2025-06-11,bT-74822,Consumer,Central,Office Supplies,Pens,Gel Ink Pen,798.94,8,0.1,62.05
No-5398-54064,2024-03-08,2024-03-11,eJ-11812,Consumer,Central,Office Supplies,Pens,Gel Ink Pen,674.39,6,0.1,95.21
rf-1741-04881,2023-06-24,2023-06-27,ke-15480,Corporate,West,Furniture,Bookcases,Glass Bookcase,990.29,7,0.1,140.46
fS-7169-74559,2024-08-04,2024-08-06,St-58400,Corporate,East,Furniture,Bookcases,Glass Bookcase,938.22,9,0.0,201.03
Gx-1841-06135,2024-08-20,2024-08-25,Xz-89635,Corporate,Central,Office Supplies,Paper,A4 Copier Paper,842.0,6,0.2,0.3
zf-8612-91507,2023-11-25,2023-11-27,Cv-39392,Home Office,South,Furniture,Tables,Meeting Table A2,596.47,10,0.3,-76.91
pJ-8222-21417,2024-11-28,2024-12-02,XX-10144,Corporate,West,Technology,Phones,Samsung Galaxy A53,109.67,1,0.0,26.49
lG-9771-07447,2024-04-12,2024-04-14,ZQ-71629,Consumer,East,Office Supplies,Pens,Ballpoint Pen,460.42,6,0.1,52.57
SO-1947-22866,2023-09-29,2023-10-03,dg-59531,Corporate,Central,Office Supplies,Paper,A4 Copier Paper,834.66,9,0.0,139.77
Ik-0180-66743,2023-12-30,2024-01-03,hj-18941,Corporate,South,Office Supplies,Pens,Gel Ink Pen,556.21,2,0.3,-32.29
wp-0829-61897,2024-11-15,2024-11-19,Hl-05884,Corporate,West,Office Supplies,Binders,3-Ring Binder,822.99,3,0.2,13.41
tf-2958-76470,2023-11-04,2023-11-05,Zk-99499,Home Office,West,Furniture,Bookcases,Glass Bookcase,48.56,7,0.0,9.72
xp-5358-90769,2024-11-03,2024-11-08,iY-77798,Corporate,South,Furniture,Tables,Meeting Table A2,789.3,8,0.1,50.71
IJ-8595-97544,2025-04-02,2025-04-04,Ki-13911,Corporate,South,Office Supplies,Binders,3-Ring Binder,343.12,6,0.2,-4.25
fH-6731-18390,2023-12-23,2023-12-27,qF-66584,Corporate,Central,Office Supplies,Binders,3-Ring Binder,713.0,7,0.2,1.94
Fe-0608-06721,2024-01-18,2024-01-19,yu-63019,Home Office,Central,Technology,Laptops,Dell Inspiron 15,581.97,1,0.2,-21.68
Bc-2569-84984,2024-12-28,2025-01-02,FK-56600,Corporate,Central,Technology,Accessories,Logitech Mouse M325,714.02,8,0.1,83.12
dA-5183-64519,2024-05-04,2024-05-08,Db-73999,Consumer,Central,Technology,Phones,Samsung Galaxy A53,880.76,7,0.2,-20.38
NM-6749-94508,2024-04-24,2024-04-29,hH-13618,Consumer,East,Technology,Laptops,HP Pavilion x360,313.98,3,0.1,39.34
Ay-5918-51266,2023-06-28,2023-07-03,Vj-71199,Home Office,East,Office Supplies,Binders,3-Ring Binder,414.29,10,0.0,75.36
ku-2282-69156,2023-07-12,2023-07-17,nC-42558,Consumer,South,Office Supplies,Binders,3-Ring Binder,192.11,5,0.3,-10.56
Bo-0143-50091,2024-02-07,2024-02-10,vB-25644,Home Office,South,Office Supplies,Paper,A4 Copier Paper,46.46,4,0.3,-3.72
bk-3061-08174,2024-02-07,2024-02-11,Pa-49654,Consumer,West,Furniture,Bookcases,Glass Bookcase,167.68,1,0.2,-5.31
hd-4756-40840,2024-10-22,2024-10-23,Vv-45812,Home Office,South,Furniture,Tables,Meeting Table A2,815.31,4,0.2,-0.08
BZ-9400-95397,2024-06-09,2024-06-10,CB-71643,Corporate,West,Furniture,Bookcases,Glass Bookcase,670.72,9,0.2,-13.63
VV-8800-69443,2025-05-24,2025-05-25,Gx-92807,Home Office,East,Technology,Phones,Apple iPhone SE 2022,836.25,1,0.3,-113.48
Ue-0457-10511,2025-04-26,2025-05-01,Po-37764,Consumer,East,Furniture,Chairs,Executive Chair Z3,750.84,9,0.2,-18.98
da-4465-82765,2025-01-01,2025-01-03,Ht-28637,Home Office,Central,Furniture,Chairs,Ergonomic Chair X1,196.86,1,0.1,24.17
ls-4117-45006,2025-01-27,2025-02-01,hi-71109,Home Office,South,Office Supplies,Binders,Heavy-Duty Binder,938.32,4,0.0,213.54
ZC-6110-41739,2024-07-23,2024-07-27,Ts-73863,Corporate,East,Furniture,Bookcases,Wooden Bookcase,915.26,7,0.2,-5.81
CS-7151-98955,2024-11-12,2024-11-17,KU-36420,Consumer,Central,Technology,Laptops,Dell Inspiron 15,657.3,6,0.0,140.63
Mg-6084-49582,2025-03-11,2025-03-13,YS-32493,Consumer,West,Technology,Laptops,HP Pavilion x360,980.12,1,0.3,-98.83
Nb-0198-69397,2025-02-02,2025-02-04,rF-85688,Corporate,West,Office Supplies,Binders,Heavy-Duty Binder,623.4,4,0.1,45.78
Fv-0406-36220,2025-05-07,2025-05-08,VZ-10524,Corporate,East,Furniture,Tables,Meeting Table A2,341.0,6,0.1,40.87
Ap-4956-27030,2024-02-09,2024-02-10,NG-76640,Consumer,South,Technology,Laptops,HP Pavilion x360,126.17,4,0.2,-2.42
JG-6591-02356,2024-10-25,2024-10-27,HQ-07513,Corporate,West,Office Supplies,Pens,Ballpoint Pen,657.2,6,0.1,85.93
cQ-6269-47601,2025-04-13,2025-04-16,PC-44190,Consumer,South,Office Supplies,Pens,Ballpoint Pen,317.59,1,0.2,13.74
hb-0741-43842,2023-10-25,2023-10-26,qT-02367,Home Office,Central,Furniture,Tables,Adjustable Table B1,487.68,5,0.1,41.75
cz-9047-11052,2023-10-08,2023-10-11,LY-55478,Corporate,West,Technology,Laptops,HP Pavilion x360,894.16,7,0.1,103.34
Gt-4175-95641,2024-04-18,2024-04-19,Xt-54484,Corporate,West,Office Supplies,Binders,Heavy-Duty Binder,234.41,1,0.2,11.16
Dx-5031-87793,2024-05-10,2024-05-12,ic-05788,Corporate,South,Technology,Phones,Apple iPhone SE 2022,531.54,7,0.3,-68.94
iS-7558-01039,2024-02-14,2024-02-17,ES-63466,Home Office,Central,Furniture,Tables,Adjustable Table B1,301.37,8,0.2,-8.09
qg-8853-22726,2025-01-03,2025-01-07,NX-67008,Consumer,West,Furniture,Chairs,Ergonomic Chair X1,774.41,4,0.0,179.42
ct-6716-13784,2025-05-17,2025-05-18,VF-57310,Home Office,Central,Office Supplies,Binders,3-Ring Binder,539.66,1,0.2,-12.92
FF-8986-59338,2024-07-05,2024-07-06,Zr-27139,Home Office,West,Furniture,Chairs,Ergonomic Chair X1,631.06,6,0.3,-91.04
Br-2050-62283,2023-10-01,2023-10-03,CL-71836,Corporate,East,Office Supplies,Paper,Colored Printer Paper,290.72,1,0.0,48.95
Fm-5771-73615,2023-11-28,2023-12-02,iE-89572,Home Office,West,Furniture,Chairs,Executive Chair Z3,651.17,6,0.1,96.69
LY-4647-92636,2024-05-06,2024-05-07,yZ-90299,Corporate,East,Office Supplies,Binders,3-Ring Binder,73.73,10,0.1,5.69
kE-7607-19657,2024-11-11,2024-11-14,gM-79629,Corporate,West,Technology,Phones,Samsung Galaxy A53,53.06,4,0.3,-6.64
eR-0774-92986,2023-08-18,2023-08-22,oL-02821,Home Office,Central,Furniture,Bookcases,Glass Bookcase,505.18,1,0.0,110.81
bN-3168-07934,2023-06-25,2023-06-29,cP-69332,Consumer,Central,Office Supplies,Pens,Ballpoint Pen,875.94,10,0.3,-82.28
kE-8589-18871,2023-11-07,2023-11-11,Rl-16207,Corporate,Central,Office Supplies,Pens,Ballpoint Pen,241.16,9,0.1,31.87
sn-6411-24508,2024-08-23,2024-08-24,bg-00358,Home Office,South,Technology,Phones,Samsung Galaxy A53,314.88,7,0.1,33.16
WB-0079-45985,2024-04-17,2024-04-19,vq-99842,Corporate,South,Furniture,Tables,Adjustable Table B1,730.74,4,0.3,-47.29
vL-8923-75944,2024-10-25,2024-10-29,mZ-75442,Home Office,South,Technology,Phones,Samsung Galaxy A53,834.29,2,0.2,3.23
jw-2822-90290,2024-05-17,2024-05-18,jN-48682,Consumer,South,Office Supplies,Paper,A4 Copier Paper,803.37,6,0.1,49.62
kq-1904-89729,2024-11-25,2024-11-26,CY-23364,Home Office,South,Office Supplies,Pens,Ballpoint Pen,313.65,6,0.2,15.15
Sg-6748-11245,2023-11-08,2023-11-09,Qh-22857,Consumer,Central,Technology,Accessories,Logitech Mouse M325,943.91,9,0.3,-118.54
ts-3443-47292,2024-01-27,2024-02-01,Nn-12038,Home Office,South,Technology,Laptops,Dell Inspiron 15,499.52,9,0.3,-64.76
sR-4279-92423,2023-11-13,2023-11-18,Oj-52190,Home Office,West,Technology,Laptops,HP Pavilion x360,111.59,6,0.3,-14.66
vD-2098-93813,2024-05-02,2024-05-06,Ec-58069,Consumer,East,Furniture,Tables,Meeting Table A2,855.66,1,0.3,-102.28
Yc-1083-60010,2024-08-17,2024-08-19,uG-94093,Corporate,East,Furniture,Bookcases,Wooden Bookcase,594.83,6,0.0,98.83
lb-3661-73827,2023-11-26,2023-12-01,Uj-27863,Corporate,East,Office Supplies,Paper,Colored Printer Paper,445.33,4,0.1,52.51
bt-7237-35284,2023-12-23,2023-12-25,Aq-61967,Home Office,South,Technology,Laptops,Dell Inspiron 15,413.9,3,0.0,69.29
kf-0419-94527,2024-10-25,2024-10-27,cv-43216,Home Office,South,Technology,Laptops,Dell Inspiron 15,867.37,1,0.1,50.95
pn-3463-40855,2024-09-20,2024-09-23,Wk-88376,Consumer,Central,Furniture,Bookcases,Glass Bookcase,98.82,7,0.0,16.25
ow-6961-02988,2024-01-02,2024-01-04,qT-41228,Corporate,West,Technology,Phones,Samsung Galaxy A53,81.39,9,0.0,14.63
Xp-3346-25007,2023-07-16,2023-07-19,mB-36538,Corporate,East,Technology,Phones,Samsung Galaxy A53,226.18,9,0.1,12.5
FN-8068-19598,2024-01-10,2024-01-13,fm-16834,Corporate,West,Technology,Accessories,Wireless Keyboard K120,413.53,6,0.3,-44.87
kH-1587-43862,2023-09-25,2023-09-30,Ni-36165,Corporate,South,Furniture,Bookcases,Glass Bookcase,808.07,2,0.1,94.76
Bf-9801-29889,2024-12-19,2024-12-23,BJ-52281,Consumer,South,Technology,Accessories,Wireless Keyboard K120,224.57,5,0.0,55.71
kk-6027-09829,2025-02-27,2025-03-03,Xq-13475,Home Office,East,Technology,Phones,Samsung Galaxy A53,769.45,9,0.0,134.47
UY-8796-53832,2025-01-03,2025-01-07,On-35904,Corporate,Central,Technology,Laptops,HP Pavilion x360,247.68,7,0.3,-17.04
BC-6323-47662,2024-07-24,2024-07-28,wY-63572,Corporate,Central,Furniture,Chairs,Executive Chair Z3,424.31,4,0.2,-16.89
Fm-4424-58408,2024-05-06,2024-05-08,wj-55191,Corporate,East,Furniture,Chairs,Executive Chair Z3,763.97,8,0.1,69.63
eS-1983-78402,2023-10-12,2023-10-15,ar-83582,Consumer,West,Furniture,Chairs,Executive Chair Z3,260.45,1,0.2,-0.12
En-6426-34722,2024-10-30,2024-10-31,MN-01009,Home Office,Central,Office Supplies,Paper,Colored Printer Paper,380.89,7,0.1,27.27
uK-9538-98770,2025-02-02,2025-02-04,cE-98068,Home Office,Central,Office Supplies,Pens,Gel Ink Pen,435.3,9,0.2,-3.94
ZW-2473-42063,2024-09-27,2024-09-30,Mq-43926,Home Office,East,Furniture,Bookcases,Wooden Bookcase,918.43,1,0.3,-132.28
Jh-2251-30192,2023-07-30,2023-08-03,va-96525,Consumer,South,Technology,Accessories,Wireless Keyboard K120,914.55,9,0.3,-54.49
lS-6319-15259,2024-04-08,2024-04-10,Ak-84066,Corporate,West,Technology,Accessories,Wireless Keyboard K120,541.02,10,0.1,37.68
BL-7610-69776,2025-02-27,2025-03-02,uN-48123,Consumer,West,Furniture,Bookcases,Wooden Bookcase,236.99,7,0.1,14.47
lR-7844-74361,2023-09-09,2023-09-11,AK-16820,Home Office,South,Office Supplies,Pens,Ballpoint Pen,743.64,7,0.0,143.66
tV-4509-03483,2024-05-08,2024-05-10,XB-45375,Consumer,Central,Technology,Laptops,Dell Inspiron 15,958.15,4,0.1,82.37
rN-6120-22910,2023-06-21,2023-06-25,DK-75479,Home Office,South,Furniture,Tables,Adjustable Table B1,921.34,10,0.2,-17.58
ll-7723-52521,2025-06-04,2025-06-07,GZ-50347,Corporate,Central,Office Supplies,Binders,Heavy-Duty Binder,310.62,7,0.2,2.04
Ug-7265-64295,2023-08-25,2023-08-29,oF-43450,Consumer,South,Office Supplies,Paper,A4 Copier Paper,471.18,10,0.0,102.86
kK-3615-65555,2024-02-24,2024-02-26,HM-96600,Consumer,West,Furniture,Bookcases,Glass Bookcase,575.07,10,0.3,-59.2
Kq-0978-08786,2023-10-10,2023-10-15,hF-29986,Consumer,East,Technology,Laptops,HP Pavilion x360,930.7,1,0.2,2.39
TN-2070-35781,2025-05-28,2025-05-29,eU-81568,Corporate,East,Technology,Accessories,Logitech Mouse M325,631.54,1,0.3,-66.29
Gt-3165-79446,2023-11-08,2023-11-12,HV-44068,Home Office,West,Technology,Laptops,Dell Inspiron 15,490.28,8,0.2,-24.13
db-2891-52669,2024-06-10,2024-06-11,iV-08658,Home Office,South,Furniture,Chairs,Ergonomic Chair X1,305.5,10,0.1,27.45
De-3873-66769,2024-02-24,2024-02-28,rG-96086,Consumer,Central,Technology,Accessories,Logitech Mouse M325,721.35,8,0.1,97.1
Bt-9260-20150,2025-02-10,2025-02-13,DF-71537,Consumer,East,Furniture,Bookcases,Wooden Bookcase,592.0,4,0.3,-65.56
ST-3799-99212,2023-08-20,2023-08-22,hv-59769,Consumer,East,Technology,Laptops,HP Pavilion x360,296.21,10,0.3,-18.13
CZ-9577-31707,2024-07-06,2024-07-09,In-15751,Home Office,East,Technology,Accessories,Logitech Mouse M325,540.85,6,0.2,-13.24
